reviewer_name,date,rating,text,developer_reply
Unknown,"June 9, 2025",5,"Midhun Rmore_vert Flag inappropriateJune 9, 2025Quick and easy!Did you find this helpful?YesNoAtlysJune 9, 2025Hi there, thank you for sharing your feedback. We are glad to serve you. Happy travelling!","Midhun Rmore_vert Flag inappropriateJune 9, 2025Quick and easy!Did you find this helpful?YesNoAtlysJune 9, 2025Hi there, thank you for sharing your feedback. We are glad to serve you. Happy travelling!"
Unknown,"February 9, 2024",1,"Ankita Malanimore_vert Flag inappropriateFebruary 9, 2024Very bad service. We end up paying 2 times. So me and my sister had applied for Vietnam visa in one application 2 months ago, 4 days ago almost. My visa got approved and received too. But my sister's visa didn't got approved. We received a call from someone stating that visa is rejected and they are applying for immediate visa to expedite process in 24 hour @ no cost. Next day they gave us some letter having my sister's name which we had to show on arrival & we paid 35 dollar @airport. No refund9 people found this review helpfulDid you find this helpful?YesNo","Ankita Malanimore_vert Flag inappropriateFebruary 9, 2024Very bad service. We end up paying 2 times. So me and my sister had applied for Vietnam visa in one application 2 months ago, 4 days ago almost. My visa got approved and received too. But my sister's visa didn't got approved. We received a call from someone stating that visa is rejected and they are applying for immediate visa to expedite process in 24 hour @ no cost. Next day they gave us some letter having my sister's name which we had to show on arrival & we paid 35 dollar @airport. No refund9 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"December 16, 2023",5,"Sowrabh Sudhirmore_vert Flag inappropriateDecember 16, 2023They have been extremely professional in providing my Vietnam visa on time which is basically before time since I had a flight to catch two days before the actual ETA shown and they were kind enough to help me out with the same. Even though I was following up with them almost every hour of the day they were extremely professional in the way they communicated and delivering my visas on time so that I could catch my flight. Would highly recommend to anyone applying for visas.Did you find this helpful?YesNo","Sowrabh Sudhirmore_vert Flag inappropriateDecember 16, 2023They have been extremely professional in providing my Vietnam visa on time which is basically before time since I had a flight to catch two days before the actual ETA shown and they were kind enough to help me out with the same. Even though I was following up with them almost every hour of the day they were extremely professional in the way they communicated and delivering my visas on time so that I could catch my flight. Would highly recommend to anyone applying for visas.Did you find this helpful?YesNo"
Unknown,"August 29, 2022",1,"Sunny Zhaomore_vert Flag inappropriateAugust 29, 2022As it currently stands, Atlys does not provide a viable product or service for applying for visas. I have been so dissatisfied with my experience at every step of the way. I had to replace files that Atlys provided because they were either inadequately filled out or the PDF didn't format correctly so it was illegible when printed. The flight confirmation # they provide you is also not viable under closer examination which has actually jeopardized my trip plans at the moment. Don't use Atlys.2 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 6, 2022We apologize for the inconvenience. Can you please share a photo of the visa packet pdf copy highlighting the format issue you are facing on printing it, at help@atlys.com and we will look into it.","Sunny Zhaomore_vert Flag inappropriateAugust 29, 2022As it currently stands, Atlys does not provide a viable product or service for applying for visas. I have been so dissatisfied with my experience at every step of the way. I had to replace files that Atlys provided because they were either inadequately filled out or the PDF didn't format correctly so it was illegible when printed. The flight confirmation # they provide you is also not viable under closer examination which has actually jeopardized my trip plans at the moment. Don't use Atlys.2 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 6, 2022We apologize for the inconvenience. Can you please share a photo of the visa packet pdf copy highlighting the format issue you are facing on printing it, at help@atlys.com and we will look into it."
Unknown,"October 8, 2024",1,"ابو ه‍ريرهmore_vert Flag inappropriateOctober 8, 2024Group of fraudsters who takes money and then hideout. I applied for a UAE visa with these scammers amd they charged some 6k. Nex day I got an email that I already have a visa valid for UAE and that's why they can't proceed with my application. They especially have a non refundable clause in their terms. I applied my visa with another local agent and he did the job. Scammers like atlys must be thrown out of the store and public reach.2 people found this review helpfulDid you find this helpful?YesNo","ابو ه‍ريرهmore_vert Flag inappropriateOctober 8, 2024Group of fraudsters who takes money and then hideout. I applied for a UAE visa with these scammers amd they charged some 6k. Nex day I got an email that I already have a visa valid for UAE and that's why they can't proceed with my application. They especially have a non refundable clause in their terms. I applied my visa with another local agent and he did the job. Scammers like atlys must be thrown out of the store and public reach.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"December 12, 2023",1,"janarthanan boopalanmore_vert Flag inappropriateDecember 12, 2023Do not apply for visa in this, I have applied twice by mistake, so I want to cancel one of the applications and get refund. But this is like a way. Once your amount is debited, that's it. There is no way to get your refund. Very bad experience using this bad app. 😟😟😟😟😟😟Return my money back 😟😟😟😟6 people found this review helpfulDid you find this helpful?YesNo","janarthanan boopalanmore_vert Flag inappropriateDecember 12, 2023Do not apply for visa in this, I have applied twice by mistake, so I want to cancel one of the applications and get refund. But this is like a way. Once your amount is debited, that's it. There is no way to get your refund. Very bad experience using this bad app. 😟😟😟😟😟😟Return my money back 😟😟😟😟6 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 20, 2024",1,"Swayam Mukherjeemore_vert Flag inappropriateShow review historyApril 20, 2024""On time delivery"" is a sham! Book e-Visas of tourism welcoming countries from their portal itself. Save 30%+ premium! Booked Cambodia Visa via Atlys(DELAYED!) wheras booked Vietnam multi-entry from official site - Even if delayed, they'll charge the premium to download the Visa - The tracking will update dynamically to reflect some post-date as the guarantee date and will keep showing on-time. TOTAL DISHONESTY! - Multi-entry visa feature not available. CC didn't even revert my queries on this!6 people found this review helpfulDid you find this helpful?YesNo","Swayam Mukherjeemore_vert Flag inappropriateShow review historyApril 20, 2024""On time delivery"" is a sham! Book e-Visas of tourism welcoming countries from their portal itself. Save 30%+ premium! Booked Cambodia Visa via Atlys(DELAYED!) wheras booked Vietnam multi-entry from official site - Even if delayed, they'll charge the premium to download the Visa - The tracking will update dynamically to reflect some post-date as the guarantee date and will keep showing on-time. TOTAL DISHONESTY! - Multi-entry visa feature not available. CC didn't even revert my queries on this!6 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"June 24, 2024",5,"subhasis mishramore_vert Flag inappropriateJune 24, 2024It was amazing and pretty smooth. I got my visa within 3-4 working days. All the information and coordination from the Atlys team were top-notch and to the point. There wasn't much need for telephonic conversation because everything was so well-structured, and everyone assisted me through email if I had any doubts. I would love to use Atlys's services in the future as well. Money well spent.Did you find this helpful?YesNo","subhasis mishramore_vert Flag inappropriateJune 24, 2024It was amazing and pretty smooth. I got my visa within 3-4 working days. All the information and coordination from the Atlys team were top-notch and to the point. There wasn't much need for telephonic conversation because everything was so well-structured, and everyone assisted me through email if I had any doubts. I would love to use Atlys's services in the future as well. Money well spent.Did you find this helpful?YesNo"
Unknown,"April 5, 2025",5,"Vijay Menonmore_vert Flag inappropriateApril 5, 2025Very quick and effortless processDid you find this helpful?YesNo","Vijay Menonmore_vert Flag inappropriateApril 5, 2025Very quick and effortless processDid you find this helpful?YesNo"
Unknown,"May 10, 2025",5,"Jayesh Sawantmore_vert Flag inappropriateMay 10, 2025Excellent customer support, timely deliveredDid you find this helpful?YesNoAtlysMay 26, 2025Hi, thank you for sharing your feedback. We're thrilled to hear you had a great experience. Wishing you many more happy travels!","Jayesh Sawantmore_vert Flag inappropriateMay 10, 2025Excellent customer support, timely deliveredDid you find this helpful?YesNoAtlysMay 26, 2025Hi, thank you for sharing your feedback. We're thrilled to hear you had a great experience. Wishing you many more happy travels!"
Unknown,"March 28, 2025",5,"Mothish Muralimore_vert Flag inappropriateMarch 28, 2025One and only the best app to get Visa approval on time 🙏Did you find this helpful?YesNo","Mothish Muralimore_vert Flag inappropriateMarch 28, 2025One and only the best app to get Visa approval on time 🙏Did you find this helpful?YesNo"
Unknown,"May 7, 2025",5,"Inter Decorsmore_vert Flag inappropriateMay 7, 2025Never expexted to get the visa so fast.Atlys is a very good app.Did you find this helpful?YesNo","Inter Decorsmore_vert Flag inappropriateMay 7, 2025Never expexted to get the visa so fast.Atlys is a very good app.Did you find this helpful?YesNo"
Unknown,"April 30, 2025",5,"Aryan Leander Wishardmore_vert Flag inappropriateApril 30, 2025best application for visa. Got my dubai visa in Less than 24 hours.Did you find this helpful?YesNo","Aryan Leander Wishardmore_vert Flag inappropriateApril 30, 2025best application for visa. Got my dubai visa in Less than 24 hours.Did you find this helpful?YesNo"
Unknown,"May 8, 2025",5,"Amisha Jainmore_vert Flag inappropriateMay 8, 2025Smooth working app with no unwanted detailsDid you find this helpful?YesNo","Amisha Jainmore_vert Flag inappropriateMay 8, 2025Smooth working app with no unwanted detailsDid you find this helpful?YesNo"
Unknown,"May 9, 2025",4,"Rafik Bilkhiyamore_vert Flag inappropriateMay 9, 2025Superb , Very useful application.easy visa process.Did you find this helpful?YesNoAtlysMay 26, 2025Hi, thank you for sharing your feedback. We're thrilled to hear you had a great experience. Wishing you many more happy travels!","Rafik Bilkhiyamore_vert Flag inappropriateMay 9, 2025Superb , Very useful application.easy visa process.Did you find this helpful?YesNoAtlysMay 26, 2025Hi, thank you for sharing your feedback. We're thrilled to hear you had a great experience. Wishing you many more happy travels!"
Unknown,"March 17, 2025",5,"mithila meshrammore_vert Flag inappropriateMarch 17, 2025It was very easy and user-friendlyDid you find this helpful?YesNo","mithila meshrammore_vert Flag inappropriateMarch 17, 2025It was very easy and user-friendlyDid you find this helpful?YesNo"
Unknown,"March 20, 2025",1,"SYED ATTA HUSSAINmore_vert Flag inappropriateMarch 20, 2025THESE ARE CHEATER AND FRAUD. THEY CHARGED ME FOR AUSTRALIA VISA. BUT AFTER A DAY THEY ARE ASKING FOR RANDOM DOCUMENTS. DOCUMENTS THEY SHOULD MENTION EARLIER. BUT NOW WHEN I REFUSED TO PROCESS FURTHER AND ASKED FOR REFUND THEY BLOCK MY ACCESS ON APP. BEWARE OF THESE CHEATERS. THEY ARE FRAUD PEOPLE.2 people found this review helpfulDid you find this helpful?YesNo","SYED ATTA HUSSAINmore_vert Flag inappropriateMarch 20, 2025THESE ARE CHEATER AND FRAUD. THEY CHARGED ME FOR AUSTRALIA VISA. BUT AFTER A DAY THEY ARE ASKING FOR RANDOM DOCUMENTS. DOCUMENTS THEY SHOULD MENTION EARLIER. BUT NOW WHEN I REFUSED TO PROCESS FURTHER AND ASKED FOR REFUND THEY BLOCK MY ACCESS ON APP. BEWARE OF THESE CHEATERS. THEY ARE FRAUD PEOPLE.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"March 25, 2025",1,"Eshwar Moremore_vert Flag inappropriateMarch 25, 2025pathetic service. your passport will roam around the city with cheap courier. 3rd class support and founder is hopeless.3 people found this review helpfulDid you find this helpful?YesNo","Eshwar Moremore_vert Flag inappropriateMarch 25, 2025pathetic service. your passport will roam around the city with cheap courier. 3rd class support and founder is hopeless.3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 29, 2025",5,"Rishabh Bharawamore_vert Flag inappropriateApril 29, 2025great....they provide a helpful community as well....Did you find this helpful?YesNo","Rishabh Bharawamore_vert Flag inappropriateApril 29, 2025great....they provide a helpful community as well....Did you find this helpful?YesNo"
Unknown,"April 17, 2025",5,"Aparajita Barthakurmore_vert Flag inappropriateShow review historyApril 17, 2025Atlys is there to help you. Just hold your patience.Did you find this helpful?YesNo","Aparajita Barthakurmore_vert Flag inappropriateShow review historyApril 17, 2025Atlys is there to help you. Just hold your patience.Did you find this helpful?YesNo"
Unknown,"April 22, 2025",1,"narayanan bharathmore_vert Flag inappropriateApril 22, 2025highly not recommended..0 client service and responseDid you find this helpful?YesNo","narayanan bharathmore_vert Flag inappropriateApril 22, 2025highly not recommended..0 client service and responseDid you find this helpful?YesNo"
Unknown,"February 1, 2024",5,"Maneeshmore_vert Flag inappropriateFebruary 1, 2024Atlys is definitely a service to reckon when it comes to getting a visa. I had signed up with them last year for a schengen visa but had to leave the country for work, I came back this year and they were able to help me get back on track within a day and got my schengen visa within a week. Manan and Sapna provided exceptional service and made sure all my documents were in order. Will definitely come back to them for all my future visa needs.15 people found this review helpfulDid you find this helpful?YesNo","Maneeshmore_vert Flag inappropriateFebruary 1, 2024Atlys is definitely a service to reckon when it comes to getting a visa. I had signed up with them last year for a schengen visa but had to leave the country for work, I came back this year and they were able to help me get back on track within a day and got my schengen visa within a week. Manan and Sapna provided exceptional service and made sure all my documents were in order. Will definitely come back to them for all my future visa needs.15 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 24, 2025",5,"Akshat Agrawalmore_vert Flag inappropriateApril 24, 2025fast and easy to useDid you find this helpful?YesNo","Akshat Agrawalmore_vert Flag inappropriateApril 24, 2025fast and easy to useDid you find this helpful?YesNo"
Unknown,"October 15, 2023",5,"Arjit Saxenamore_vert Flag inappropriateOctober 15, 2023Atlys did an amazing work and helped me get a Thailand visa in just 2 days. Their associate Ms. Akanksha Srivastava called me to get a few documents that were additionally required for the application process and helped speed up my application. Atlys's web page and app have different interfaces, and I recommend using their app as all information can be tracked using the app only. Their was a glitch in the android version of the app for a day, but it was resolved. I highly recommend Atlys !3 people found this review helpfulDid you find this helpful?YesNoAtlysOctober 19, 2023Your trust in Atlys is greatly appreciated, and we look forward to serving you again in the future!","Arjit Saxenamore_vert Flag inappropriateOctober 15, 2023Atlys did an amazing work and helped me get a Thailand visa in just 2 days. Their associate Ms. Akanksha Srivastava called me to get a few documents that were additionally required for the application process and helped speed up my application. Atlys's web page and app have different interfaces, and I recommend using their app as all information can be tracked using the app only. Their was a glitch in the android version of the app for a day, but it was resolved. I highly recommend Atlys !3 people found this review helpfulDid you find this helpful?YesNoAtlysOctober 19, 2023Your trust in Atlys is greatly appreciated, and we look forward to serving you again in the future!"
Unknown,"November 14, 2024",5,"Vipin Kumarmore_vert Flag inappropriateNovember 14, 2024We successfully obtained our Australia visa through Atlys, an excellent app that makes the visa application process stress-free. They handled all the necessary paperwork, and their support was outstanding. A special thanks goes to Mr. Rahul Yadav—without his support, securing the visa would not have been possible. I truly appreciate all the effort and guidance he provided. A big thanks also to the entire visa team. We received our visa on time, and I highly recommend Atlys for a hassle-free visaDid you find this helpful?YesNo","Vipin Kumarmore_vert Flag inappropriateNovember 14, 2024We successfully obtained our Australia visa through Atlys, an excellent app that makes the visa application process stress-free. They handled all the necessary paperwork, and their support was outstanding. A special thanks goes to Mr. Rahul Yadav—without his support, securing the visa would not have been possible. I truly appreciate all the effort and guidance he provided. A big thanks also to the entire visa team. We received our visa on time, and I highly recommend Atlys for a hassle-free visaDid you find this helpful?YesNo"
Unknown,"April 2, 2025",1,"venkatesh aeturimore_vert Flag inappropriateApril 2, 2025it is a fraud company , they will loot your money with out visa. please do not opt for it1 person found this review helpfulDid you find this helpful?YesNo","venkatesh aeturimore_vert Flag inappropriateApril 2, 2025it is a fraud company , they will loot your money with out visa. please do not opt for it1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 9, 2025",5,"Inderjeet Singhmore_vert Flag inappropriateApril 9, 2025very effective and easy process.Did you find this helpful?YesNo","Inderjeet Singhmore_vert Flag inappropriateApril 9, 2025very effective and easy process.Did you find this helpful?YesNo"
Unknown,"May 2, 2025",5,"OCB Garden State, Galaxy and Big Applemore_vert Flag inappropriateMay 2, 2025Great experience and fast and on timeDid you find this helpful?YesNo","OCB Garden State, Galaxy and Big Applemore_vert Flag inappropriateMay 2, 2025Great experience and fast and on timeDid you find this helpful?YesNo"
Unknown,"April 16, 2025",5,"Bharath Badanapurammore_vert Flag inappropriateApril 16, 2025simple and fastDid you find this helpful?YesNo","Bharath Badanapurammore_vert Flag inappropriateApril 16, 2025simple and fastDid you find this helpful?YesNo"
Unknown,"March 24, 2025",5,"Shivam Singhmore_vert Flag inappropriateMarch 24, 2025On time visa delivery. Got my Singapore e-visa in 2 days... Proper communication and follow up by Mr Vaibhav Rai...kudos to him. Passport pickup and drop by Porter was smooth..Did you find this helpful?YesNo","Shivam Singhmore_vert Flag inappropriateMarch 24, 2025On time visa delivery. Got my Singapore e-visa in 2 days... Proper communication and follow up by Mr Vaibhav Rai...kudos to him. Passport pickup and drop by Porter was smooth..Did you find this helpful?YesNo"
Unknown,"April 11, 2025",5,"Yeswanth Padmanabhunimore_vert Flag inappropriateApril 11, 2025on time visa provided Smooth and hassle free..Did you find this helpful?YesNo","Yeswanth Padmanabhunimore_vert Flag inappropriateApril 11, 2025on time visa provided Smooth and hassle free..Did you find this helpful?YesNo"
Unknown,"April 24, 2025",5,"A Smore_vert Flag inappropriateShow review historyApril 24, 2025visa got late by 7 hour & they didn't charged any money as they promised & customer support reply on timeDid you find this helpful?YesNo","A Smore_vert Flag inappropriateShow review historyApril 24, 2025visa got late by 7 hour & they didn't charged any money as they promised & customer support reply on timeDid you find this helpful?YesNo"
Unknown,"March 16, 2025",5,"Priyanka Dashmore_vert Flag inappropriateMarch 16, 2025Got singapore visa on time. The team was super supportive.Did you find this helpful?YesNo","Priyanka Dashmore_vert Flag inappropriateMarch 16, 2025Got singapore visa on time. The team was super supportive.Did you find this helpful?YesNo"
Unknown,"December 14, 2022",3,"Joalice Bressanmore_vert Flag inappropriateDecember 14, 2022I applied but didn't hear from them till after the date they said. So I asked how to expedite the experience and was told to resubmit a picture. So if you don't get a response ask a question! Got my visa approved the day after I resubmitted the picture.1 person found this review helpfulDid you find this helpful?YesNo","Joalice Bressanmore_vert Flag inappropriateDecember 14, 2022I applied but didn't hear from them till after the date they said. So I asked how to expedite the experience and was told to resubmit a picture. So if you don't get a response ask a question! Got my visa approved the day after I resubmitted the picture.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"July 20, 2024",2,"Akrit Punnoosemore_vert Flag inappropriateJuly 20, 2024Okay, so the application process was okay. They asked me to resend docs via email, after I'd already uploaded them—no biggie. I get my visa, on time, as promised. Fast forward to the check-in counter, and they needed to validate my visa on the Government of Kyrgystan website. For this, I needed an OTP, after entering my visa number, which I never received. When I called Atlys emergency services, instead of being helpful, the person I spoke to told me to contact the embassy to verify my vis4 people found this review helpfulDid you find this helpful?YesNo","Akrit Punnoosemore_vert Flag inappropriateJuly 20, 2024Okay, so the application process was okay. They asked me to resend docs via email, after I'd already uploaded them—no biggie. I get my visa, on time, as promised. Fast forward to the check-in counter, and they needed to validate my visa on the Government of Kyrgystan website. For this, I needed an OTP, after entering my visa number, which I never received. When I called Atlys emergency services, instead of being helpful, the person I spoke to told me to contact the embassy to verify my vis4 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 18, 2025",5,"Naved Khanmore_vert Flag inappropriateApril 18, 2025it was really quick and I got my Visa within 24 hoursDid you find this helpful?YesNo","Naved Khanmore_vert Flag inappropriateApril 18, 2025it was really quick and I got my Visa within 24 hoursDid you find this helpful?YesNo"
Unknown,"March 21, 2025",5,"ankush joshimore_vert Flag inappropriateMarch 21, 2025amazing and happy with the service I got my visa before time thank you Atlys and teamDid you find this helpful?YesNo","ankush joshimore_vert Flag inappropriateMarch 21, 2025amazing and happy with the service I got my visa before time thank you Atlys and teamDid you find this helpful?YesNo"
Unknown,"April 4, 2025",5,"Navin Nmore_vert Flag inappropriateApril 4, 2025terrific team of professionals. visa process is a night mare for majority and these people are the saviours.Did you find this helpful?YesNo","Navin Nmore_vert Flag inappropriateApril 4, 2025terrific team of professionals. visa process is a night mare for majority and these people are the saviours.Did you find this helpful?YesNo"
Unknown,"March 14, 2025",5,"Kamal jeet Jeetmore_vert Flag inappropriateMarch 14, 2025very good side very smart sideDid you find this helpful?YesNo","Kamal jeet Jeetmore_vert Flag inappropriateMarch 14, 2025very good side very smart sideDid you find this helpful?YesNo"
Unknown,"March 24, 2025",5,"Ankit Jainmore_vert Flag inappropriateShow review historyMarch 24, 2025I am changing my review back to 5 as they have fixed and sorted everythingDid you find this helpful?YesNo","Ankit Jainmore_vert Flag inappropriateShow review historyMarch 24, 2025I am changing my review back to 5 as they have fixed and sorted everythingDid you find this helpful?YesNo"
Unknown,"May 8, 2025",5,"Amit Tekchandanimore_vert Flag inappropriateMay 8, 2025Hassle free and speedy processDid you find this helpful?YesNo","Amit Tekchandanimore_vert Flag inappropriateMay 8, 2025Hassle free and speedy processDid you find this helpful?YesNo"
Unknown,"May 15, 2025",5,"Rajagopal Srinivasanmore_vert Flag inappropriateMay 15, 2025Excellent service. Very quick in getting Visa. But pricing is very high. It must be reconsidered.Did you find this helpful?YesNoAtlysMay 19, 2025Hi there, thank you for sharing your feedback. Happy travelling!","Rajagopal Srinivasanmore_vert Flag inappropriateMay 15, 2025Excellent service. Very quick in getting Visa. But pricing is very high. It must be reconsidered.Did you find this helpful?YesNoAtlysMay 19, 2025Hi there, thank you for sharing your feedback. Happy travelling!"
Unknown,"May 23, 2025",1,"Sundrea Janamore_vert Flag inappropriateMay 23, 2025extremely bad, we applied for Kyrgyzstan visa from 29th April but they provided with wrong date (from 11th May ) ... had to face legal troubles as we were troubling by land and all , won't recommend even, never even refunded us the whole amount !!Did you find this helpful?YesNoAtlysMay 23, 2025Hi Sundrea, we truly regret the inconvenience caused. Please share your registered email address on review-escalations@atlys.com so that we can resolve this for you at the earliest. Thanks!
","Sundrea Janamore_vert Flag inappropriateMay 23, 2025extremely bad, we applied for Kyrgyzstan visa from 29th April but they provided with wrong date (from 11th May ) ... had to face legal troubles as we were troubling by land and all , won't recommend even, never even refunded us the whole amount !!Did you find this helpful?YesNoAtlysMay 23, 2025Hi Sundrea, we truly regret the inconvenience caused. Please share your registered email address on review-escalations@atlys.com so that we can resolve this for you at the earliest. Thanks!
"
Unknown,"August 26, 2024",5,"karri sarojamore_vert Flag inappropriateAugust 26, 2024Atlys made my Canada VISA application process incredibly smooth. Their team is professional, knowledgeable, and efficient. They guided me through every step and answered all my questions patiently. Highly recommend Atlys for their top-notch service and support. I'll definitely take their service again!Did you find this helpful?YesNo","karri sarojamore_vert Flag inappropriateAugust 26, 2024Atlys made my Canada VISA application process incredibly smooth. Their team is professional, knowledgeable, and efficient. They guided me through every step and answered all my questions patiently. Highly recommend Atlys for their top-notch service and support. I'll definitely take their service again!Did you find this helpful?YesNo"
Unknown,"October 19, 2023",1,"Veena Doshimore_vert Flag inappropriateOctober 19, 2023There is no contact address, contact numbers, no contact person names if needed from other countries, no address of the premises or country name as to where is this office is suitated. What if after taking money you'll disappear. I don't trust. So I am deleting this app.4 people found this review helpfulDid you find this helpful?YesNo","Veena Doshimore_vert Flag inappropriateOctober 19, 2023There is no contact address, contact numbers, no contact person names if needed from other countries, no address of the premises or country name as to where is this office is suitated. What if after taking money you'll disappear. I don't trust. So I am deleting this app.4 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 15, 2025",5,"Gudipati Pradeepmore_vert Flag inappropriateApril 15, 2025very best helpful. and enjoy aa lotDid you find this helpful?YesNo","Gudipati Pradeepmore_vert Flag inappropriateApril 15, 2025very best helpful. and enjoy aa lotDid you find this helpful?YesNo"
Unknown,"December 29, 2023",4,"Ojas Agarwalmore_vert Flag inappropriateDecember 29, 2023I applied for visa for Singapore via Atlys. Initially the progress was a little slow as shown on app and the call backs were not coming. Nobody was asking me for documents. But as my travel date neared, the call backs became prompt and I was told the embassy accepts applications according to travel date. Once they started working on my application, i got my passport and visa within a week3 people found this review helpfulDid you find this helpful?YesNo","Ojas Agarwalmore_vert Flag inappropriateDecember 29, 2023I applied for visa for Singapore via Atlys. Initially the progress was a little slow as shown on app and the call backs were not coming. Nobody was asking me for documents. But as my travel date neared, the call backs became prompt and I was told the embassy accepts applications according to travel date. Once they started working on my application, i got my passport and visa within a week3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"September 7, 2023",1,"Aditya Sharmamore_vert Flag inappropriateShow review historySeptember 7, 2023Pathetic app experience, i clicked a different photo they used some different photo, if they cannot handle such a simple task of photo selection i wonder my visa would actually be approved and Plus you cannot. Contact them directly there is no help line8 people found this review helpfulDid you find this helpful?YesNo","Aditya Sharmamore_vert Flag inappropriateShow review historySeptember 7, 2023Pathetic app experience, i clicked a different photo they used some different photo, if they cannot handle such a simple task of photo selection i wonder my visa would actually be approved and Plus you cannot. Contact them directly there is no help line8 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"August 6, 2024",5,"Varathkanth Emore_vert Flag inappropriateAugust 6, 2024I wanted a quick and easy way to get visas for my family Singapore trip. Atlys was a breeze. I had considered alternatives earlier that were, simply put, old-school. Atlys got the job done and needed me to put in as little effort as required!Did you find this helpful?YesNo","Varathkanth Emore_vert Flag inappropriateAugust 6, 2024I wanted a quick and easy way to get visas for my family Singapore trip. Atlys was a breeze. I had considered alternatives earlier that were, simply put, old-school. Atlys got the job done and needed me to put in as little effort as required!Did you find this helpful?YesNo"
Unknown,"July 4, 2023",5,"M. Fishermore_vert Flag inappropriateJuly 4, 2023I applied for Egypt Evisa right before the 2nd most important Muslim holdidayand got my Visa in 4 days. They did the impossible. There was a slight miscommunication in the app itself, but when I reached out to customer service it was answered swiftly and completely. Excellent Service very happy I went with them.7 people found this review helpfulDid you find this helpful?YesNoAtlysJuly 6, 2023Thank you for your positive feedback! We're delighted to hear that you had a great experience with our Egypt Evisa service.","M. Fishermore_vert Flag inappropriateJuly 4, 2023I applied for Egypt Evisa right before the 2nd most important Muslim holdidayand got my Visa in 4 days. They did the impossible. There was a slight miscommunication in the app itself, but when I reached out to customer service it was answered swiftly and completely. Excellent Service very happy I went with them.7 people found this review helpfulDid you find this helpful?YesNoAtlysJuly 6, 2023Thank you for your positive feedback! We're delighted to hear that you had a great experience with our Egypt Evisa service."
Unknown,"December 18, 2024",4,"Radhika Seshadrimore_vert Flag inappropriateDecember 18, 2024We recvd the visa on time. but very difficult to contact them directly. it can be done only through online chat or they have an AI bot that talks to us. Apply for visa only if you have ample time between visa and date of travel.Did you find this helpful?YesNo","Radhika Seshadrimore_vert Flag inappropriateDecember 18, 2024We recvd the visa on time. but very difficult to contact them directly. it can be done only through online chat or they have an AI bot that talks to us. Apply for visa only if you have ample time between visa and date of travel.Did you find this helpful?YesNo"
Unknown,"August 5, 2024",1,"AbdulFattah Alaqammore_vert Flag inappropriateAugust 5, 20241- They are not accurate in provided information. 2- first they say everything is easy, secure and quality BUT after they collect money, everything will change. 3- they do not know their work. 4- their dealing with my application was not good. بالعربي: عبارة عن تطبيق لاينفع و القائمين خراطين، ياخذوا فلوس، دون جدوى. لقد كان تقديمهم للخدمة سيئ و فاشل بكل معنى الكلمة.5 people found this review helpfulDid you find this helpful?YesNo","AbdulFattah Alaqammore_vert Flag inappropriateAugust 5, 20241- They are not accurate in provided information. 2- first they say everything is easy, secure and quality BUT after they collect money, everything will change. 3- they do not know their work. 4- their dealing with my application was not good. بالعربي: عبارة عن تطبيق لاينفع و القائمين خراطين، ياخذوا فلوس، دون جدوى. لقد كان تقديمهم للخدمة سيئ و فاشل بكل معنى الكلمة.5 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"April 20, 2024",4,"raushan singhmore_vert Flag inappropriateApril 20, 2024Great job by the team, they understand your requirement and do all necessary work, team supported me with some of the documents as well. Only thing I would request you to improve is keep the app updated with appointment dates availability for different countries.2 people found this review helpfulDid you find this helpful?YesNo","raushan singhmore_vert Flag inappropriateApril 20, 2024Great job by the team, they understand your requirement and do all necessary work, team supported me with some of the documents as well. Only thing I would request you to improve is keep the app updated with appointment dates availability for different countries.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"May 20, 2025",5,"Vamshi Dameramore_vert Flag inappropriateMay 20, 2025I am extremely happy with Atlys, I got my visa within the expected time. Thank you AtlysDid you find this helpful?YesNoAtlysMay 20, 2025Hi Vamshi, thank you for your kind words! We are glad to hear that we could serve you well in your visa journey. Happy travelling!
","Vamshi Dameramore_vert Flag inappropriateMay 20, 2025I am extremely happy with Atlys, I got my visa within the expected time. Thank you AtlysDid you find this helpful?YesNoAtlysMay 20, 2025Hi Vamshi, thank you for your kind words! We are glad to hear that we could serve you well in your visa journey. Happy travelling!
"
